year,round,gp_name,circuit,driver,constructor,grid,position,points,status,laps
2024,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,PIA,McLaren,5,2,18.0,Finished,44
2024,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,LEC,Ferrari,1,3,15.0,Finished,44
2024,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,VER,Red Bull,11,4,12.0,Finished,44
2024,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,NOR,McLaren,4,5,10.0,Finished,44
2024,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,SAI,Ferrari,7,6,8.0,Finished,44
2024,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,PER,Red Bull,2,7,7.0,Finished,44
2024,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,ALO,Aston Martin,8,8,4.0,Finished,44
2024,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,OCO,Alpine F1 Team,9,9,2.0,Finished,44
2024,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,RIC,RB F1 Team,13,10,1.0,Finished,44
2024,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,STR,Aston Martin,15,11,0.0,Finished,44
2024,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,ALB,Williams,10,12,0.0,Finished,44
2024,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,GAS,Alpine F1 Team,12,13,0.0,Finished,44
2024,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,MAG,Haas F1 Team,17,14,0.0,Finished,44
2024,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,BOT,Sauber,14,15,0.0,Finished,44
2024,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,TSU,RB F1 Team,20,16,0.0,Finished,44
2024,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,SAR,Williams,18,17,0.0,Finished,44
2024,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,HUL,Haas F1 Team,16,18,0.0,Finished,44
2024,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,ZHO,Sauber,19,19,0.0,Retired,5
2024,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,RUS,Mercedes,6,20,0.0,Disqualified,44
2024,15,Dutch Grand Prix,Circuit Park Zandvoort,NOR,McLaren,1,1,26.0,Finished,72
2024,15,Dutch Grand Prix,Circuit Park Zandvoort,VER,Red Bull,2,2,18.0,Finished,72
2024,15,Dutch Grand Prix,Circuit Park Zandvoort,LEC,Ferrari,6,3,15.0,Finished,72
2024,15,Dutch Grand Prix,Circuit Park Zandvoort,PIA,McLaren,3,4,12.0,Finished,72
2024,15,Dutch Grand Prix,Circuit Park Zandvoort,SAI,Ferrari,10,5,10.0,Finished,72
2024,15,Dutch Grand Prix,Circuit Park Zandvoort,PER,Red Bull,5,6,8.0,Finished,72
2024,15,Dutch Grand Prix,Circuit Park Zandvoort,RUS,Mercedes,4,7,6.0,Finished,72
2024,15,Dutch Grand Prix,Circuit Park Zandvoort,HAM,Mercedes,14,8,4.0,Finished,72
2024,15,Dutch Grand Prix,Circuit Park Zandvoort,GAS,Alpine F1 Team,9,9,2.0,Lapped,71
2024,15,Dutch Grand Prix,Circuit Park Zandvoort,ALO,Aston Martin,7,10,1.0,Lapped,71
2024,15,Dutch Grand Prix,Circuit Park Zandvoort,HUL,Haas F1 Team,12,11,0.0,Lapped,71
2024,15,Dutch Grand Prix,Circuit Park Zandvoort,RIC,RB F1 Team,13,12,0.0,Lapped,71
2024,15,Dutch Grand Prix,Circuit Park Zandvoort,STR,Aston Martin,8,13,0.0,Lapped,71
2024,15,Dutch Grand Prix,Circuit Park Zandvoort,ALB,Williams,19,14,0.0,Lapped,71
2024,15,Dutch Grand Prix,Circuit Park Zandvoort,OCO,Alpine F1 Team,15,15,0.0,Lapped,71
2024,15,Dutch Grand Prix,Circuit Park Zandvoort,SAR,Williams,18,16,0.0,Lapped,71
2024,15,Dutch Grand Prix,Circuit Park Zandvoort,TSU,RB F1 Team,11,17,0.0,Lapped,71
2024,15,Dutch Grand Prix,Circuit Park Zandvoort,MAG,Haas F1 Team,20,18,0.0,Lapped,71
2024,15,Dutch Grand Prix,Circuit Park Zandvoort,BOT,Sauber,16,19,0.0,Lapped,70
2024,15,Dutch Grand Prix,Circuit Park Zandvoort,ZHO,Sauber,17,20,0.0,Lapped,70
2024,16,Italian Grand Prix,Autodromo Nazionale di Monza,LEC,Ferrari,4,1,25.0,Finished,53
2024,16,Italian Grand Prix,Autodromo Nazionale di Monza,PIA,McLaren,2,2,18.0,Finished,53
2024,16,Italian Grand Prix,Autodromo Nazionale di Monza,NOR,McLaren,1,3,16.0,Finished,53
2024,16,Italian Grand Prix,Autodromo Nazionale di Monza,SAI,Ferrari,5,4,12.0,Finished,53
2024,16,Italian Grand Prix,Autodromo Nazionale di Monza,HAM,Mercedes,6,5,10.0,Finished,53
2024,16,Italian Grand Prix,Autodromo Nazionale di Monza,VER,Red Bull,7,6,8.0,Finished,53
2024,16,Italian Grand Prix,Autodromo Nazionale di Monza,RUS,Mercedes,3,7,6.0,Finished,53
2024,16,Italian Grand Prix,Autodromo Nazionale di Monza,PER,Red Bull,8,8,4.0,Finished,53
2024,16,Italian Grand Prix,Autodromo Nazionale di Monza,ALB,Williams,9,9,2.0,Finished,53
2024,16,Italian Grand Prix,Autodromo Nazionale di Monza,MAG,Haas F1 Team,13,10,1.0,Finished,53
2024,16,Italian Grand Prix,Autodromo Nazionale di Monza,ALO,Aston Martin,11,11,0.0,Finished,53
2024,16,Italian Grand Prix,Autodromo Nazionale di Monza,COL,Williams,18,12,0.0,Finished,53
2024,16,Italian Grand Prix,Autodromo Nazionale di Monza,RIC,RB F1 Team,12,13,0.0,Finished,53
2024,16,Italian Grand Prix,Autodromo Nazionale di Monza,OCO,Alpine F1 Team,15,14,0.0,Lapped,52
2024,16,Italian Grand Prix,Autodromo Nazionale di Monza,GAS,Alpine F1 Team,14,15,0.0,Lapped,52
2024,16,Italian Grand Prix,Autodromo Nazionale di Monza,BOT,Sauber,19,16,0.0,Lapped,52
2024,16,Italian Grand Prix,Autodromo Nazionale di Monza,HUL,Haas F1 Team,10,17,0.0,Lapped,52
2024,16,Italian Grand Prix,Autodromo Nazionale di Monza,ZHO,Sauber,20,18,0.0,Lapped,52
2024,16,Italian Grand Prix,Autodromo Nazionale di Monza,STR,Aston Martin,17,19,0.0,Lapped,52
2024,16,Italian Grand Prix,Autodromo Nazionale di Monza,TSU,RB F1 Team,16,20,0.0,Retired,7
2024,17,Azerbaijan Grand Prix,Baku City Circuit,PIA,McLaren,2,1,25.0,Finished,51
2024,17,Azerbaijan Grand Prix,Baku City Circuit,LEC,Ferrari,1,2,18.0,Finished,51
2024,17,Azerbaijan Grand Prix,Baku City Circuit,RUS,Mercedes,5,3,15.0,Finished,51
2024,17,Azerbaijan Grand Prix,Baku City Circuit,NOR,McLaren,15,4,13.0,Finished,51
2024,17,Azerbaijan Grand Prix,Baku City Circuit,VER,Red Bull,6,5,10.0,Finished,51
2024,17,Azerbaijan Grand Prix,Baku City Circuit,ALO,Aston Martin,7,6,8.0,Finished,51
2024,17,Azerbaijan Grand Prix,Baku City Circuit,ALB,Williams,9,7,6.0,Finished,51
2024,17,Azerbaijan Grand Prix,Baku City Circuit,COL,Williams,8,8,4.0,Finished,51
2024,17,Azerbaijan Grand Prix,Baku City Circuit,HAM,Mercedes,19,9,2.0,Finished,51
2024,17,Azerbaijan Grand Prix,Baku City Circuit,BEA,Haas F1 Team,10,10,1.0,Finished,51
2024,17,Azerbaijan Grand Prix,Baku City Circuit,HUL,Haas F1 Team,12,11,0.0,Finished,51
2024,17,Azerbaijan Grand Prix,Baku City Circuit,GAS,Alpine F1 Team,18,12,0.0,Finished,51
2024,17,Azerbaijan Grand Prix,Baku City Circuit,RIC,RB F1 Team,14,13,0.0,Finished,51
2024,17,Azerbaijan Grand Prix,Baku City Circuit,ZHO,Sauber,17,14,0.0,Finished,51
2024,17,Azerbaijan Grand Prix,Baku City Circuit,OCO,Alpine F1 Team,20,15,0.0,Lapped,50
2024,17,Azerbaijan Grand Prix,Baku City Circuit,BOT,Sauber,16,16,0.0,Lapped,50
2024,17,Azerbaijan Grand Prix,Baku City Circuit,PER,Red Bull,4,17,0.0,Retired,49
2024,17,Azerbaijan Grand Prix,Baku City Circuit,SAI,Ferrari,3,18,0.0,Retired,49
2024,17,Azerbaijan Grand Prix,Baku City Circuit,STR,Aston Martin,13,19,0.0,Retired,45
2024,17,Azerbaijan Grand Prix,Baku City Circuit,TSU,RB F1 Team,11,20,0.0,Retired,14
2024,18,Singapore Grand Prix,Marina Bay Street Circuit,NOR,McLaren,1,1,25.0,Finished,62
2024,18,Singapore Grand Prix,Marina Bay Street Circuit,VER,Red Bull,2,2,18.0,Finished,62
2024,18,Singapore Grand Prix,Marina Bay Street Circuit,PIA,McLaren,5,3,15.0,Finished,62
2024,18,Singapore Grand Prix,Marina Bay Street Circuit,RUS,Mercedes,4,4,12.0,Finished,62
2024,18,Singapore Grand Prix,Marina Bay Street Circuit,LEC,Ferrari,9,5,10.0,Finished,62
2024,18,Singapore Grand Prix,Marina Bay Street Circuit,HAM,Mercedes,3,6,8.0,Finished,62
2024,18,Singapore Grand Prix,Marina Bay Street Circuit,SAI,Ferrari,10,7,6.0,Finished,62
2024,18,Singapore Grand Prix,Marina Bay Street Circuit,ALO,Aston Martin,7,8,4.0,Lapped,61
2024,18,Singapore Grand Prix,Marina Bay Street Circuit,HUL,Haas F1 Team,6,9,2.0,Lapped,61
2024,18,Singapore Grand Prix,Marina Bay Street Circuit,PER,Red Bull,13,10,1.0,Lapped,61
2024,18,Singapore Grand Prix,Marina Bay Street Circuit,COL,Williams,12,11,0.0,Lapped,61
2024,18,Singapore Grand Prix,Marina Bay Street Circuit,TSU,RB F1 Team,8,12,0.0,Lapped,61
2024,18,Singapore Grand Prix,Marina Bay Street Circuit,OCO,Alpine F1 Team,15,13,0.0,Lapped,61
2024,18,Singapore Grand Prix,Marina Bay Street Circuit,STR,Aston Martin,17,14,0.0,Lapped,61
2024,18,Singapore Grand Prix,Marina Bay Street Circuit,ZHO,Sauber,20,15,0.0,Lapped,61
2024,18,Singapore Grand Prix,Marina Bay Street Circuit,BOT,Sauber,19,16,0.0,Lapped,61
2024,18,Singapore Grand Prix,Marina Bay Street Circuit,GAS,Alpine F1 Team,18,17,0.0,Lapped,61
2024,18,Singapore Grand Prix,Marina Bay Street Circuit,RIC,RB F1 Team,16,18,0.0,Lapped,61
2024,18,Singapore Grand Prix,Marina Bay Street Circuit,MAG,Haas F1 Team,14,19,0.0,Retired,57
2024,18,Singapore Grand Prix,Marina Bay Street Circuit,ALB,Williams,11,20,0.0,Retired,15
2024,19,United States Grand Prix,Circuit of the Americas,LEC,Ferrari,4,1,25.0,Finished,56
2024,19,United States Grand Prix,Circuit of the Americas,SAI,Ferrari,3,2,18.0,Finished,56
2024,19,United States Grand Prix,Circuit of the Americas,VER,Red Bull,2,3,15.0,Finished,56
2024,19,United States Grand Prix,Circuit of the Americas,NOR,McLaren,1,4,12.0,Finished,56
2024,19,United States Grand Prix,Circuit of the Americas,PIA,McLaren,5,5,10.0,Finished,56
2024,19,United States Grand Prix,Circuit of the Americas,RUS,Mercedes,20,6,8.0,Finished,56
2024,19,United States Grand Prix,Circuit of the Americas,PER,Red Bull,9,7,6.0,Finished,56
2024,19,United States Grand Prix,Circuit of the Americas,HUL,Haas F1 Team,11,8,4.0,Finished,56
2024,19,United States Grand Prix,Circuit of the Americas,LAW,RB F1 Team,19,9,2.0,Finished,56
2024,19,United States Grand Prix,Circuit of the Americas,COL,Williams,15,10,1.0,Finished,56
2024,19,United States Grand Prix,Circuit of the Americas,MAG,Haas F1 Team,8,11,0.0,Finished,56
2024,19,United States Grand Prix,Circuit of the Americas,GAS,Alpine F1 Team,6,12,0.0,Finished,56
2024,19,United States Grand Prix,Circuit of the Americas,ALO,Aston Martin,7,13,0.0,Lapped,55
2024,19,United States Grand Prix,Circuit of the Americas,TSU,RB F1 Team,10,14,0.0,Lapped,55
2024,19,United States Grand Prix,Circuit of the Americas,STR,Aston Martin,13,15,0.0,Lapped,55
2024,19,United States Grand Prix,Circuit of the Americas,ALB,Williams,14,16,0.0,Lapped,55
2024,19,United States Grand Prix,Circuit of the Americas,BOT,Sauber,16,17,0.0,Lapped,55
2024,19,United States Grand Prix,Circuit of the Americas,OCO,Alpine F1 Team,12,18,0.0,Lapped,55
2024,19,United States Grand Prix,Circuit of the Americas,ZHO,Sauber,18,19,0.0,Lapped,55
2024,19,United States Grand Prix,Circuit of the Americas,HAM,Mercedes,17,20,0.0,Retired,1
2024,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,SAI,Ferrari,1,1,25.0,Finished,71
2024,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,NOR,McLaren,3,2,18.0,Finished,71
2024,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,LEC,Ferrari,4,3,16.0,Finished,71
2024,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,HAM,Mercedes,6,4,12.0,Finished,71
2024,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,RUS,Mercedes,5,5,10.0,Finished,71
2024,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,VER,Red Bull,2,6,8.0,Finished,71
2024,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,MAG,Haas F1 Team,7,7,6.0,Finished,71
2024,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,PIA,McLaren,17,8,4.0,Finished,71
2024,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,HUL,Haas F1 Team,10,9,2.0,Lapped,70
2024,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,GAS,Alpine F1 Team,8,10,1.0,Lapped,70
2024,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,STR,Aston Martin,14,11,0.0,Lapped,70
2024,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,COL,Williams,16,12,0.0,Lapped,70
2024,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,OCO,Alpine F1 Team,0,13,0.0,Lapped,70
2024,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,BOT,Sauber,15,14,0.0,Lapped,70
2024,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,ZHO,Sauber,19,15,0.0,Lapped,70
2024,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,LAW,RB F1 Team,12,16,0.0,Lapped,70
2024,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,PER,Red Bull,18,17,0.0,Lapped,70
2024,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,ALO,Aston Martin,13,18,0.0,Retired,15
2024,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,ALB,Williams,9,19,0.0,Retired,0
2024,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,TSU,RB F1 Team,11,20,0.0,Retired,0
2024,21,São Paulo Grand Prix,Autódromo José Carlos Pace,VER,Red Bull,17,1,26.0,Finished,69
2024,21,São Paulo Grand Prix,Autódromo José Carlos Pace,OCO,Alpine F1 Team,4,2,18.0,Finished,69
2024,21,São Paulo Grand Prix,Autódromo José Carlos Pace,GAS,Alpine F1 Team,13,3,15.0,Finished,69
2024,21,São Paulo Grand Prix,Autódromo José Carlos Pace,RUS,Mercedes,2,4,12.0,Finished,69
2024,21,São Paulo Grand Prix,Autódromo José Carlos Pace,LEC,Ferrari,6,5,10.0,Finished,69
2024,21,São Paulo Grand Prix,Autódromo José Carlos Pace,NOR,McLaren,1,6,8.0,Finished,69
2024,21,São Paulo Grand Prix,Autódromo José Carlos Pace,TSU,RB F1 Team,3,7,6.0,Finished,69
2024,21,São Paulo Grand Prix,Autódromo José Carlos Pace,PIA,McLaren,8,8,4.0,Finished,69
2024,21,São Paulo Grand Prix,Autódromo José Carlos Pace,LAW,RB F1 Team,5,9,2.0,Finished,69
2024,21,São Paulo Grand Prix,Autódromo José Carlos Pace,HAM,Mercedes,14,10,1.0,Finished,69
2024,21,São Paulo Grand Prix,Autódromo José Carlos Pace,PER,Red Bull,12,11,0.0,Finished,69
2024,21,São Paulo Grand Prix,Autódromo José Carlos Pace,BEA,Haas F1 Team,15,12,0.0,Finished,69
2024,21,São Paulo Grand Prix,Autódromo José Carlos Pace,BOT,Sauber,11,13,0.0,Finished,69
2024,21,São Paulo Grand Prix,Autódromo José Carlos Pace,ALO,Aston Martin,9,14,0.0,Finished,69
2024,21,São Paulo Grand Prix,Autódromo José Carlos Pace,ZHO,Sauber,19,15,0.0,Finished,69
2024,21,São Paulo Grand Prix,Autódromo José Carlos Pace,SAI,Ferrari,20,16,0.0,Retired,38
2024,21,São Paulo Grand Prix,Autódromo José Carlos Pace,COL,Williams,16,17,0.0,Retired,30
2024,21,São Paulo Grand Prix,Autódromo José Carlos Pace,ALB,Williams,7,18,0.0,Did not start,0
2024,21,São Paulo Grand Prix,Autódromo José Carlos Pace,STR,Aston Martin,10,19,0.0,Did not start,0
2024,21,São Paulo Grand Prix,Autódromo José Carlos Pace,HUL,Haas F1 Team,18,20,0.0,Disqualified,0
2024,22,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,RUS,Mercedes,1,1,25.0,Finished,50
2024,22,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,HAM,Mercedes,10,2,18.0,Finished,50
2024,22,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,SAI,Ferrari,2,3,15.0,Finished,50
2024,22,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,LEC,Ferrari,4,4,12.0,Finished,50
2024,22,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,VER,Red Bull,5,5,10.0,Finished,50
2024,22,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,NOR,McLaren,6,6,9.0,Finished,50
2024,22,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,PIA,McLaren,8,7,6.0,Finished,50
2024,22,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,HUL,Haas F1 Team,9,8,4.0,Finished,50
2024,22,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,TSU,RB F1 Team,7,9,2.0,Finished,50
2024,22,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,PER,Red Bull,15,10,1.0,Finished,50
2024,22,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,ALO,Aston Martin,16,11,0.0,Finished,50
2024,22,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,MAG,Haas F1 Team,12,12,0.0,Finished,50
2024,22,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,ZHO,Sauber,13,13,0.0,Finished,50
2024,22,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,COL,Williams,20,14,0.0,Finished,50
2024,22,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,STR,Aston Martin,18,15,0.0,Finished,50
2024,22,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,LAW,RB F1 Team,14,16,0.0,Finished,50
2024,22,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,OCO,Alpine F1 Team,11,17,0.0,Lapped,49
2024,22,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,BOT,Sauber,19,18,0.0,Lapped,49
2024,22,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,ALB,Williams,17,19,0.0,Retired,25
2024,22,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,GAS,Alpine F1 Team,3,20,0.0,Retired,15
2024,23,Qatar Grand Prix,Losail International Circuit,VER,Red Bull,2,1,25.0,Finished,57
2024,23,Qatar Grand Prix,Losail International Circuit,LEC,Ferrari,5,2,18.0,Finished,57
2024,23,Qatar Grand Prix,Losail International Circuit,PIA,McLaren,4,3,15.0,Finished,57
2024,23,Qatar Grand Prix,Losail International Circuit,RUS,Mercedes,1,4,12.0,Finished,57
2024,23,Qatar Grand Prix,Losail International Circuit,GAS,Alpine F1 Team,11,5,10.0,Finished,57
2024,23,Qatar Grand Prix,Losail International Circuit,SAI,Ferrari,7,6,8.0,Finished,57
2024,23,Qatar Grand Prix,Losail International Circuit,ALO,Aston Martin,8,7,6.0,Finished,57
2024,23,Qatar Grand Prix,Losail International Circuit,ZHO,Sauber,12,8,4.0,Finished,57
2024,23,Qatar Grand Prix,Losail International Circuit,MAG,Haas F1 Team,10,9,2.0,Finished,57
2024,23,Qatar Grand Prix,Losail International Circuit,NOR,McLaren,3,10,2.0,Finished,57
2024,23,Qatar Grand Prix,Losail International Circuit,BOT,Sauber,13,11,0.0,Finished,57
2024,23,Qatar Grand Prix,Losail International Circuit,HAM,Mercedes,6,12,0.0,Finished,57
2024,23,Qatar Grand Prix,Losail International Circuit,TSU,RB F1 Team,14,13,0.0,Finished,57
2024,23,Qatar Grand Prix,Losail International Circuit,LAW,RB F1 Team,17,14,0.0,Finished,57
2024,23,Qatar Grand Prix,Losail International Circuit,ALB,Williams,16,15,0.0,Lapped,56
2024,23,Qatar Grand Prix,Losail International Circuit,HUL,Haas F1 Team,18,16,0.0,Retired,39
2024,23,Qatar Grand Prix,Losail International Circuit,PER,Red Bull,9,17,0.0,Retired,38
2024,23,Qatar Grand Prix,Losail International Circuit,STR,Aston Martin,15,18,0.0,Retired,8
2024,23,Qatar Grand Prix,Losail International Circuit,COL,Williams,19,19,0.0,Retired,0
2024,23,Qatar Grand Prix,Losail International Circuit,OCO,Alpine F1 Team,20,20,0.0,Retired,0
2024,24,Abu Dhabi Grand Prix,Yas Marina Circuit,NOR,McLaren,1,1,25.0,Finished,58
2024,24,Abu Dhabi Grand Prix,Yas Marina Circuit,SAI,Ferrari,3,2,18.0,Finished,58
2024,24,Abu Dhabi Grand Prix,Yas Marina Circuit,LEC,Ferrari,19,3,15.0,Finished,58
2024,24,Abu Dhabi Grand Prix,Yas Marina Circuit,HAM,Mercedes,16,4,12.0,Finished,58
2024,24,Abu Dhabi Grand Prix,Yas Marina Circuit,RUS,Mercedes,6,5,10.0,Finished,58
2024,24,Abu Dhabi Grand Prix,Yas Marina Circuit,VER,Red Bull,4,6,8.0,Finished,58
2024,24,Abu Dhabi Grand Prix,Yas Marina Circuit,GAS,Alpine F1 Team,5,7,6.0,Finished,58
2024,24,Abu Dhabi Grand Prix,Yas Marina Circuit,HUL,Haas F1 Team,7,8,4.0,Finished,58
2024,24,Abu Dhabi Grand Prix,Yas Marina Circuit,ALO,Aston Martin,8,9,2.0,Finished,58
2024,24,Abu Dhabi Grand Prix,Yas Marina Circuit,PIA,McLaren,2,10,1.0,Finished,58
2024,24,Abu Dhabi Grand Prix,Yas Marina Circuit,ALB,Williams,18,11,0.0,Lapped,57
2024,24,Abu Dhabi Grand Prix,Yas Marina Circuit,TSU,RB F1 Team,11,12,0.0,Lapped,57
2024,24,Abu Dhabi Grand Prix,Yas Marina Circuit,ZHO,Sauber,15,13,0.0,Lapped,57
2024,24,Abu Dhabi Grand Prix,Yas Marina Circuit,STR,Aston Martin,13,14,0.0,Lapped,57
2024,24,Abu Dhabi Grand Prix,Yas Marina Circuit,DOO,Alpine F1 Team,17,15,0.0,Lapped,57
2024,24,Abu Dhabi Grand Prix,Yas Marina Circuit,MAG,Haas F1 Team,14,16,0.0,Lapped,57
2024,24,Abu Dhabi Grand Prix,Yas Marina Circuit,LAW,RB F1 Team,12,17,0.0,Retired,55
2024,24,Abu Dhabi Grand Prix,Yas Marina Circuit,BOT,Sauber,9,18,0.0,Retired,30
2024,24,Abu Dhabi Grand Prix,Yas Marina Circuit,COL,Williams,20,19,0.0,Retired,26
2024,24,Abu Dhabi Grand Prix,Yas Marina Circuit,PER,Red Bull,10,20,0.0,Retired,0
